source,target
mesos-dev,clang
circle-docker-streamer-builder,buildpack-deps
python,buildpack-deps
todoist-text,python
ruby,buildpack-deps
zammad,ruby
reaper,buildpack-deps
js-builder,buildpack-deps
haskell-stack,buildpack-deps
rss-dummy-backend,haskell-stack
buildpack-deps-stretch,buildpack-deps
caddy,buildpack-deps
caddy-proxy-flex,caddy
cpuminer,buildpack-deps
bitcoin-tipping-image,cpuminer
jre8,buildpack-deps
elasticsearch,jre8
elastic,elasticsearch
jre9,buildpack-deps
zstd,buildpack-deps
golang,buildpack-deps
agenda_api,golang
gitlab-ci-nodejs,buildpack-deps
php-5.3-ioncube,buildpack-deps
mysql-client,buildpack-deps
mysqltuner,mysql-client
nodejs-npm,buildpack-deps
nodejs-npm-loopback,nodejs-npm
core,buildpack-deps
scala,core
sbt,scala
sbt-runner,sbt
api,buildpack-deps
dockerslimejs,buildpack-deps
electron-builder-wine,buildpack-deps
atlassian-confluence,buildpack-deps
confluence_oracle_java,atlassian-confluence
atlassian-jira-software,buildpack-deps
jira,atlassian-jira-software
jira-service,jira
git-draw,buildpack-deps
go-cdserver,buildpack-deps
mesos-consul,buildpack-deps
ubuntu-oraclejdk8,buildpack-deps
gradle,ubuntu-oraclejdk8
waecm-2018-group-16-bsp-1-backend,gradle
ci-waua,buildpack-deps
weeding,buildpack-deps
bazel,buildpack-deps
tensile,bazel
packagingbuild,buildpack-deps
aspell,buildpack-deps
pgbouncer,buildpack-deps
sslmate,buildpack-deps
transporter,buildpack-deps
wercker-cli,buildpack-deps
imc-php,buildpack-deps
phantomjs,buildpack-deps
retirejs,phantomjs
node,buildpack-deps
node-hapi-docker-boiler,node
coreos.linux,buildpack-deps
wechat-psn-backend,buildpack-deps
diego-release,buildpack-deps
h2o,buildpack-deps
h2o-proxy,h2o
ruby-node,buildpack-deps
ruby-node-awseb,ruby-node
ree-1.8.7-2012.02,buildpack-deps
ruby-ree,ree-1.8.7-2012.02
nginx-nr-agent,buildpack-deps
system,buildpack-deps
docker-ubuntu-vnc-desktop,system
dev-desktop,docker-ubuntu-vnc-desktop
ubuntu,buildpack-deps
libvirtkvm-scripts,ubuntu
ruby,buildpack-deps
ruby-chrome-driver,ruby
t2-compiler,buildpack-deps
docker-node,buildpack-deps
slack-ooo,docker-node
influxdb,buildpack-deps
energyrecorder-api,influxdb
wine-stable,buildpack-deps
ida-base,wine-stable
aspnet-build,buildpack-deps
nginxpagespeed,buildpack-deps
ruby,buildpack-deps
nginx-omniauth-adapter,ruby
debian,buildpack-deps
debian-mono,debian
lidarr,debian-mono
thrift-build,buildpack-deps
ubuntu,buildpack-deps
alfanous,ubuntu
nginx-rtmp,buildpack-deps
nginx-rtmp-ffmpeg,nginx-rtmp
golang,buildpack-deps
fizzbuzz-twitterbot,golang
nylas-n1,buildpack-deps
nylas-sync-engine,buildpack-deps
plex,buildpack-deps
plexmediaserver,plex
prc-tools-remix,buildpack-deps
ruby-node,buildpack-deps
jekyll-awscli,ruby-node
node,buildpack-deps
cron-js,node
node,buildpack-deps
frontend-automatic-build,node
ruby,buildpack-deps
challenge_docker_image,ruby
java8-node6-sonarscanner3,buildpack-deps
treefrog,buildpack-deps
treefrog-docker,buildpack-deps
build-jessie-backports,buildpack-deps
docker-desktop-base,buildpack-deps
firefox,docker-desktop-base
firefox-flash,firefox
jessie-apache2-php,buildpack-deps
jessie-apache2-php-xdebug,jessie-apache2-php
llvm,buildpack-deps
api-scan,llvm
specify7-build,buildpack-deps
cloud-mail-ru-docker,buildpack-deps
mail-ru-cloud-sender,buildpack-deps
reactjs-koans-docker,buildpack-deps
nginx-rtmp,buildpack-deps
nginx-push-stream,nginx-rtmp
ruby,buildpack-deps
corporate_database_docker_image,ruby
darknet_service,buildpack-deps
ghettodyndnsimple,buildpack-deps
bats,buildpack-deps
bats-new,bats
serverless,buildpack-deps
ruby,buildpack-deps
huged_docker_image,ruby
meteor-pipelines,buildpack-deps
java,buildpack-deps
ferret-docker,java
yocto,buildpack-deps
kyua,yocto
capybara-webkit-cluster,buildpack-deps
capybara-webkit-server,buildpack-deps
seminario-node,buildpack-deps
docker-jdk9-maven3,buildpack-deps
protobuf,buildpack-deps
protobuf-go,protobuf
ruby,buildpack-deps
users_docker_image,ruby
docker-unifi,buildpack-deps
java,buildpack-deps
javahelloworld_prod,java
oraclejdk,buildpack-deps
lein,oraclejdk
hippo_auto,lein
node,buildpack-deps
react-yarn-firebase,node
node,buildpack-deps
docker-firebase-admin,node
dockerui,buildpack-deps
mvn-node-ci,buildpack-deps
base,buildpack-deps
backup-fetch-postgres,base
python-gis-web,buildpack-deps
chromium-xvfb-node,buildpack-deps
node5-karma-protractor-chrome,buildpack-deps
docker-mongo-sample-datasets,buildpack-deps
manifest-tool,buildpack-deps
manifest-tool-docker,manifest-tool
deploy,buildpack-deps
deploy-digitalocean,deploy
nginx-app,buildpack-deps
oauth2-proxy,buildpack-deps
bitcoin-cash,buildpack-deps
kapacitor,buildpack-deps
gamecake,buildpack-deps
buildserver,buildpack-deps
docker-node-latest,buildpack-deps
docker-nvm,buildpack-deps
mongo-rocks,buildpack-deps
ruby,buildpack-deps
middleman-ci,ruby
python,buildpack-deps
docker-mongo-connector,python
buildpack-deps-graphicsmagick,buildpack-deps
docker-iojs-graphicsmagick,buildpack-deps-graphicsmagick
perl,buildpack-deps
sec,perl
gcc-docker,buildpack-deps
gimp-docker,gcc-docker
jdg,buildpack-deps
intellij-idea-license-server,buildpack-deps
docker-oracle-xe-11g,buildpack-deps
