source,target
webapp-docker-ci,centos
cs_docker_apache_php,centos
cs_docker_redis,centos
gitlab-ci-ansible-centos,centos
nginx,centos
nginx-mod-http-headers-more,nginx
torque-master,centos
torque-slave,centos
torquebuilder,centos
docker-tuleap-aio,centos
uceff-redes-01,centos
docker-backburner,centos
wallabag,centos
wallabag-openshift,wallabag
pluralsight-docker-ci,centos
centos-ci,centos
centos-toolchain,centos-ci
docker-with-continuous-integration,centos
fpm-centos,centos
kuryr-demo,centos
openstack,centos
ovirt-builder,centos
vdsm-builder,centos
docker-centos6-siege,centos
etherpad,centos
mariadb,centos
mariadb-amazon-backup,mariadb
mariadb55-centos7,centos
powershell,centos
powershell-azure,powershell
redis,centos
redis-amazon-backup,redis
systemd,centos
libvirtd,systemd
tools,centos
development,tools
web-development,development
wildfly,centos
keycloak-quickstarts,wildfly
node,centos
thesis,node
java,centos
docker-swagger-codegen-git-push,java
sphinx,centos
base,centos
backup-fetch-mariadb,base
travis_centos,centos
venv_centos,centos
virtualbox-vagrant-ansible,centos
pluralsight-docker-ci,centos
galera-mariadb,centos
java,centos
3ap-status-board,java
cfgov-refresh,centos
docker-nemanager-wrapper,centos
glusterfs,centos
jenv,centos
docker-ci-workflow,centos
centos7_ansible,centos
rtp_server,centos
cups,centos
cups-canon-ufr,cups
nslcd,centos
netatalk,nslcd
openldap,centos
openldap-testing,openldap
sssd,centos
dealer-manage,centos
holland,centos
heasoft,centos
swift_deepsky,heasoft
root,centos
annz,root
sextractor,centos
dockerdemo,centos
pluralsight-docker-ci,centos
alfresco-docker,centos
dell-idrac-racadm,centos
docker-ipopp,centos
incubator-guacamole-server,centos
papi-poc,centos
docker-cboard,centos
java-centos,centos
mirror-maker,java-centos
fpm,centos
rpm-builder,fpm
chirp-daemon,centos
nginx_with_ct-brotli,centos
openrestyphp7,centos
centos7-oracle-jdk8,centos
centos7-jdk8-play,centos7-oracle-jdk8
docker-java-ap,centos
td-agent,centos
td-agent-syslog-forwarder,td-agent
bandersnatch,centos
cranrepo,centos
cranrepo6,centos
hive-client,centos
spark-hdp-client,centos
dansible,centos
gluster-geo,centos
centos-openstack-common,centos
centos-openstack-keystone-puppet,centos-openstack-common
centos-openstack-keystone,centos
docker-cobbler,centos
jupyter_tensorflow,centos
docker-workshop,centos
core,centos
scala,core
sbt,scala
sbt-runner,sbt
rn-test-server,centos
docker-serposcope,centos
centos-nginx-php,centos
nginx-php-prestashop,centos-nginx-php
dockersample1,centos
docker-beats-devtools,centos
jobscheduler-docker,centos
inspec-playground,centos
centos7-molecule,centos
docker-centos6-ansible,centos
docker-centos6-percona-toolkit,centos
docker-centos7-ansible,centos
docker-centos7-percona-toolkit,centos
collabora-openshift,centos
java7jdk,centos
java8jdk,centos
nextcloud-mail-test-docker,centos
owncloud-mail-test-docker,centos
dockerapp,centos
practical-centos,centos
ambari-dev,centos
nbserver,centos
ranger-dev,centos
centos7-dumbinit-supervisor,centos
nomad,centos
nomad-client,nomad
php,centos
z-push,php
golang-awseb-jenkins,centos
test-centos-nginx,centos
weewx,centos
nexus-iq-server,centos
mantl,centos
pangea-ambari,centos
kdk,centos
php-nginx-libreoffice-docker,centos
base,centos
backup-fetch-postgres,base
thrift,centos
tesseract,thrift
tesserocr,tesseract
thrift-4042,centos
docker-spark,centos
docker-spark-sbt,docker-spark
exov23,centos
pluralsight-docker-ci,centos
kong,centos
kong-waitforit-goreplay,kong
rhodecode-rccontrol,centos
rhodecode-ce,rhodecode-rccontrol
lap52,centos
lap54,centos
lap55,centos
lap7-custom-build-from-zero,centos
php7,centos
php7-freetds,php7
proxy-pool,centos
proxy-pool-docker,centos
docker-centos6-cloudera-5-3-1,centos
logio,centos
tcserver,centos
framed,centos
rundeck,centos
rundecksonda,rundeck
centos-7-grid,centos
dodas-cms,centos-7-grid
homedepot,centos
docker-centos-omd,centos
ironic,centos
ironic-inspector,centos
avahi-daemon,centos
unifi_exporter,centos
pluralsight-docker-ci,centos
edmp-nexus,centos
pluralsight-docker-ci,centos
centos7-cucumber,centos
centos_jdk8,centos
vertx-image,centos_jdk8
onprem-multi,centos
docker-ffmpeg,centos
docker-videostreaming,docker-ffmpeg
apache2-php7,centos
magento2,apache2-php7
build-haproxy,centos
puppetmaster,centos
puppetmaster-whdcli,puppetmaster
docker-auto,centos
docker-ci,centos
puppet-forge-server,centos
revamp,centos
freeradius,centos
mysql,centos
mattermost-dev,mysql
postfix-cyrus-imapd,centos
postfix-dovecot,centos
softether,centos
bootcamp,centos
c7-systemd,centos
centos7-asterisk13-rpm,c7-systemd
docker-centos-nodejs-gm-base,centos
centos-gearmand,centos
abyss,centos
bamtools,centos
augustus,bamtools
blast,centos
busco,centos
bwa,centos
bwa-samtools,bwa
centos-tl,centos
centos-xfce,centos
gbrowse,centos
hmmer,centos
robinhood,centos
ruby,centos
outletbox-rails,ruby
samtools,centos
superenhancer,samtools
stacks,centos
transdecoder,centos
trimmomatic,centos
trinotate,centos
kpn_sas_base,centos
kpn_sas_mysql,kpn_sas_base
compass-tasks,centos
compass-tasks-k8s,compass-tasks
pgadmin,centos
miracle-base,centos
miracle-r,miracle-base
miracle-deployr,miracle-r
c3i-linux-64,centos
su,centos
xeyes,centos
centos-icewm-vnc,centos
sakuli-centos-icewm,centos-icewm-vnc
centos-xfce-vnc,centos
vnc_env,centos-xfce-vnc
omd-labs-centos,centos
omd-labs-centos-sakuli,omd-labs-centos
stress,centos
docker-cobbler,centos
puppetslave,centos
centos-gosu,centos
python,centos-gosu
flashcards13,python
installer-build,centos
gitbucket,centos
gitbucket-vigils,gitbucket
nginx,centos
generic-proxy,nginx
orientdb,centos
docker-orientdb,orientdb
spring-boot,centos
fastabc-app,spring-boot
spring-boot-admin,centos
alfresco,centos
self-test,centos
dodontof,centos
ossec-docker,centos
vmware-tools,centos
database_exporter,centos
centos7-salt,centos
docker-zabbix,centos
dockerizedfreeswitch,centos
fat_docker_sipxcom,centos
testdockerautobuild,centos
mobile-testkit,centos
sync-gateway,centos
plone,centos
plone-zeoclient,plone
play2-docker,centos
docker-spark,centos
docker-airflow-spark,docker-spark
centos-python3.4-rich,centos
nginx-php,centos
phppgadmin,nginx-php
phppgadmin-authallowed,phppgadmin
tableausdk-node-python,centos
docker-imagetragick,centos
dataverse,centos
ceph-dash,centos
cdh-hadoop,centos
centos-firefox,centos
softether,centos
centos7-epel,centos
centos7-node,centos7-epel
keycdn-updater,centos7-node
netacuity,centos
oc-proxy,centos
openshift-zeppelin,centos
rsyslog,centos
rsyslog-relay-mysql,rsyslog
webmin,centos
samba,webmin
samba-iso,samba
nginx,centos
nginx-log-request-body,nginx
zookeeper-cluster-distributed,centos
crossmap,centos
shiny-base,centos
bcape,shiny-base
centos-jdk-ant-x64,centos
cryptomator-rpm-x64,centos-jdk-ant-x64
centos-jdk-ant-x86,centos
cryptomator-rpm-x86,centos-jdk-ant-x86
rsyslog,centos
celery,rsyslog
celery-flower,celery
siege,centos
pluralsight-docker-ci,centos
pluralsight-docker-ci,centos
kura-emulator,centos
kura-emulator-artemis,kura-emulator
centos7-node,centos
centos7-dind-node,centos7-node
nginx-php-fpm-nodejs,centos
tools-3h-io,nginx-php-fpm-nodejs
cubrid,centos
cubridci,centos
docker,centos
docker-ssh,docker
docker-ssh-paxctl,docker-ssh
docker-gestioip,centos
guestfish,centos
pulledpork,centos
dnsmasq,centos
ambari,dnsmasq
docker-eagle,ambari
angular-4-web-ci-bitbucket-pipelines,centos
dockerfiles-fat,centos
mariadb-connector-cpp,centos
rhel,centos
sxx,centos
docker-alfresco,centos
fpm,centos
build-strongswan-mysql,fpm
docker-centos7-ansible,centos
mariadb-10.0,centos
mariadb-10.1,centos
mariadb-10.2,centos
mariadb-10.3,centos
mariadb-5.5,centos
ansible-test,centos
shortstack,centos
revel,centos
treefrogframework,centos
centos-compile-base,centos
srs-centos,centos
devops-daehyeok,centos
testing_os_sprk,centos
hinemos-manager,centos
temboard-agent-sdk,centos
vidgen,centos
xpspark,centos
xpzeppelin,xpspark
xpzeppelin,centos
cucumber,centos
exercici1_apache_suprv,centos
docker-automated-build,centos
dockertesting,centos
floridaman,centos
ponzu3,centos
dockerfile-cvsserver,centos
exist,centos
docker-openldap-centos,centos
registry2ldap,centos
kafka-manager-docker,centos
centos7-java,centos
jira,centos7-java
jira-service,jira
centos7-systemd,centos
centos7-systemd-sshd,centos7-systemd
centos7-systemd-sshd-ansible,centos7-systemd-sshd
docker-allegrograph,centos
centos7-python27-bower,centos
ambari-base,centos
ambari-agent,ambari-base
ambari-hawq,ambari-agent
test-kitchen,centos
centos-6.5-yum-repo,centos
bowline-centos,centos
ehrscape-provisioner,centos
docker-csx,centos
centos-base,centos
gridengine,centos-base
gridengine-wps,gridengine
naemon,centos
pluralsight-docker-ci,centos
docker-node,centos
microduino-forum,docker-node
docker-salt-master-centos-7,centos
docker-salt-slave-centos-5,centos
docker-salt-slave-centos-6,centos
docker-salt-slave-centos-7,centos
buildtool,centos
rpm-builder,centos
centos7-haproxy-1.6,centos
centos7-mariadb-10.1,centos
centos7-mariadb-10.1-galera,centos
centos7-mariadb-10.1-supervisord,centos
centos7-node-8,centos
centos7-php56-supervisord,centos
centos7-redis-cluster-3.2,centos
centos7-tomcat8,centos
centos7-tomcat8-supervisord,centos
cronie-cronsul,centos
docker-kitchen-vagrant-ansible-libvirt,centos
nexus3,centos
adop-nexus,nexus3
gatk-docker,centos
centos-with-opencv,centos
soapui,centos
container-compliance,centos
butterfly-web-terminal,centos
mambo,centos
docker-ansible-centos6,centos
docker-ansible-centos7,centos
bitrix,centos
isp5_centos,centos
clamav-rest,centos
telepresence,centos
daw,centos
dl4j-devkit,centos
deepstream.io,centos
programs,centos
clamav-mirror,centos
testcidemo,centos
centos7-node,centos
pallycon-quickstart-docker,centos7-node
cloudwatchlogs,centos
docker-oracle-jdk,centos
docker-artifactory,docker-oracle-jdk
xbeach,centos
rusvpn2,centos
denic-shiny-crispr,centos
dockerci,centos
docker-disk-benchmark,centos
overlay-rename-issue,centos
zabbix,centos
docker-centos-jre,centos
kibana-no-console,centos
logstash-elastiflow,centos
bloonix,centos
puppetmaster,centos
ansible-swift,centos
chef-dev-bento,centos
docker-sonatype-nexus,centos
limbas,centos
azure-linux-training,centos
cloudstack-simulator-4.2.0,centos
flask,centos
voting,flask
redis,centos
redis-restorable,redis
dotnetcore_weatherapp,centos
agraph,centos
mssql-docker-rhel-official,centos
docker-bro,centos
boom,centos
carbon-base-centos,centos
pocketmine,centos
postgres,centos
akka-postgres,postgres
skyline,centos
nodejs-demo,centos
cassandra,centos
cassandra-svc,cassandra
httpd-amf,centos
lunchotron,centos
quickstart-centos,centos
intel-hyperscan-centos7,centos
gohs-service,intel-hyperscan-centos7
docker-monitoring-zabbix-agent,centos
shibboleth-sp,centos
docker-pg-prove,centos
docker-kong,centos
bitbucket-pipeline-php,centos
kubernetes,centos
snmpd,centos
docker-alp-ddclient,centos
docker-deb-mariadb,centos
mariadb,centos
mysql-backup-to-gs,mariadb
centos6-haskell,centos
repose-docker,centos
docker-ci,centos
production,centos
k1plaza,production
influxdb,centos
azuracast_influxdb,influxdb
openjdk8,centos
gcloud_openjdk8_container,openjdk8
centos-java,centos
centos-java-ansible,centos-java
centos-systemd,centos
compass-deck-auto,centos-systemd
sshd,centos
carina-sshd,sshd
aipo,centos
php,centos
php-55-docker-utils,php
docker-ci-aws,centos
saltmaster,centos
dispatchd,centos
pegasus,centos
bigcouch,centos
freeswitch,centos
jsynapse,centos
kazoo,centos
mongodb,centos
freenas-mongodb,mongodb
sipxcom,centos
study_docker,centos
learninglocker-lrs-build,centos
gluexprod,centos
